Customer_ID,Age,Gender,Membership,Total_Orders,Average_Order_Value,Total_Spend,Days_Since_Last_Purchase,Average_Orders_Per_Month,Wishlist_Items,Cart_Abandonment_Rate,Coupons_Used,Return_Rate,App_Sessions_Per_Month,Average_Session_Duration,Customer_Support_Tickets,Product_Categories_Purchased,Payment_Method,Preferred_Shopping_Time,Churn,Predicted_Churn,Churn_Probability,Customer_Segment,Recommendation,AI_Insights
CUST_02439,55,Male,Basic,6,573.0,3461.07,119,0.58,1,66.8,2,0.6,6,10.3,1,1,Credit Card,Morning,0,No,0.2238,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02440,25,Female,Basic,19,494.75,9633.77,9,0.71,2,69.2,5,19.6,3,13.3,1,10,UPI,Night,0,No,0.0761,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02441,52,Male,Gold,11,1491.27,14604.99,128,1.79,5,61.4,1,22.3,10,11.8,2,4,Cash,Morning,0,No,0.0506,2,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_02442,58,Male,Silver,37,1327.29,51287.83,1,1.69,7,51.0,18,11.9,8,12.7,1,13,Credit Card,Morning,0,No,0.0001,1,"Reward loyalty with exclusive member benefits and early access to new arrivals. Recommend complementary products based on browsing and purchase history. Provide exclusive member-only offers, early access to new collections, and premium loyalty rewards.",AI-generated business insights are currently unavailable.
CUST_02443,29,Male,Silver,2,1701.51,3440.41,102,0.38,1,77.4,1,12.8,1,4.8,1,1,Cash,Evening,0,No,0.4749,0,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products.,AI-generated business insights are currently unavailable.
CUST_02444,30,Male,Basic,14,771.86,9910.49,14,0.54,3,32.5,5,27.6,0,12.4,0,2,Debit_Card,Evening,0,No,0.1203,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02445,64,Female,Silver,26,1557.61,37758.62,24,0.79,4,71.1,11,3.5,12,11.7,0,9,Credit Card,Morning,0,No,0.0133,2,Recommend premium products and bonus loyalty rewards. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_02446,29,Male,Silver,17,1259.37,20397.21,14,0.81,5,63.7,6,21.1,7,4.3,1,4,Credit Card,Evening,0,No,0.0219,3,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02447,35,Female,Basic,6,503.83,2696.77,138,0.36,1,53.0,2,10.4,2,8.4,1,2,UPI,Night,0,Yes,0.7094,0,Send personalized email campaigns featuring relevant products and time-limited offers. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_02448,38,Male,Silver,21,1403.94,27796.12,10,0.61,6,49.0,5,15.2,4,11.3,0,4,Credit Card,Night,0,No,0.0185,3,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02449,43,Female,Basic,1,699.77,700.84,365,0.05,2,65.4,1,40.2,4,11.7,1,1,Credit Card,Afternoon,1,Yes,0.9994,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_02450,35,Male,Basic,5,746.31,4163.42,34,0.43,7,46.8,0,15.4,7,8.5,0,3,Debit_Card,Evening,0,No,0.1261,3,Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02451,29,Male,Basic,2,291.48,570.03,3,0.48,1,62.4,1,7.6,1,3.7,0,2,Cash,Night,0,No,0.0653,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02452,75,Male,Basic,14,725.22,10209.58,40,0.79,5,52.0,2,5.8,5,13.8,1,4,Debit_Card,Evening,0,No,0.0229,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02453,39,Female,Gold,5,1900.23,8935.87,5,1.29,7,60.1,0,23.7,15,8.6,0,3,Debit_Card,Morning,0,No,0.0196,2,Promote value-for-money products and introductory discounts. Recommend complementary products based on browsing and purchase history. Increase repeat purchases through personalized product recommendations and bundle offers.,AI-generated business insights are currently unavailable.
CUST_02454,61,Female,Basic,4,390.59,1743.67,339,0.2,1,75.2,2,12.1,7,11.6,1,1,Debit_Card,Evening,1,Yes,0.9914,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_02455,37,Female,Basic,1,998.19,1047.4,133,0.08,4,75.8,1,6.1,1,8.2,1,1,Debit_Card,Night,0,Yes,0.8022,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_02456,31,Male,Silver,5,293.76,1409.58,37,0.99,2,61.0,1,16.5,15,15.3,0,2,Cash,Night,0,No,0.0381,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02457,22,Male,Silver,20,1005.19,20408.68,0,0.96,8,70.8,6,3.8,9,10.3,1,3,UPI,Evening,0,No,0.0294,3,Encourage higher spending through product bundles and seasonal offers. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02458,51,Other,Basic,3,942.34,2746.29,15,0.65,5,51.4,1,23.6,0,9.7,1,2,UPI,Morning,0,No,0.3654,3,Promote value-for-money products and introductory discounts. Remind the customer about wishlist items and recently viewed products. Highlight popular products and limited-time deals. Encourage higher engagement with seasonal promotions and personalized discounts.,AI-generated business insights are currently unavailable.
CUST_02459,42,Female,Basic,42,688.65,30195.89,52,0.62,8,55.3,19,19.7,4,7.8,0,10,UPI,Evening,1,No,0.0538,1,"Encourage higher spending through product bundles and seasonal offers. Launch a win-back campaign with personalized offers and product recommendations. Recommend complementary products based on browsing and purchase history. Provide exclusive member-only offers, early access to new collections, and premium loyalty rewards.",AI-generated business insights are currently unavailable.
CUST_02460,18,Female,Basic,1,310.59,325.04,365,0.05,3,64.5,0,14.9,0,15.8,1,1,Credit Card,Night,1,Yes,0.999,0,Launch an automated win-back campaign with a limited-time discount. Promote value-for-money products and introductory discounts. Launch a win-back campaign with personalized offers and product recommendations. Re-engage the customer with introductory offers and recommendations based on previously viewed products. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
CUST_02461,48,Female,Silver,25,1182.87,29362.21,269,0.81,5,49.4,13,2.7,6,9.0,0,4,Cash,Afternoon,0,Yes,0.7054,3,Send personalized email campaigns featuring relevant products and time-limited offers. Encourage higher spending through product bundles and seasonal offers. Launch a win-back campaign with personalized offers and product recommendations. Encourage higher engagement with seasonal promotions and personalized discounts. Mark this customer as a high-priority retention case for upcoming marketing campaigns.,AI-generated business insights are currently unavailable.
